VendorNumber,VendorName,Brand,Description,PurchasePrice,actualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesPurchaseRatio
8112.0,MOET HENNESSY USA INC,44717.0,Dom Chandon Rose Spklg,9.08,13.99,750.0,2635.0,23925.8,315.0,5324.849999999999,3118.16,35.0,48347.26,-18600.95,-349.3234551208016,0.013165703968101381,0.2225568215064909
7153.0,PINE STATE TRADING CO,6096.0,Kinky Blue Liqueur,12.77,16.99,750.0,1873.0,23918.210000000003,331.0,5651.69,4320.469999999999,260.99,15884.82,-18266.520000000004,-323.20456359071363,0.013838828240073148,0.23629234796416618
1485.0,CASTLE BRANDS CORP.,4294.0,Goslings Black Seal 151,11.71,15.99,750.0,2036.0,23841.56,453.0,6853.47,5256.53,357.16,8497.59,-16988.09,-247.87574761398238,0.019000434535324028,0.2874589582225324
1392.0,CONSTELLATION BRANDS INC,8345.0,R M Woodbridge Cab Svgn Cal,3.37,7.99,750.0,7068.0,23819.16,927.0,7406.73,2940.32,103.53,79528.99,-16412.43,-221.588069228931,0.03891824900626219,0.31095680956003485
12546.0,JIM BEAM BRANDS COMPANY,2979.0,Bowmore 12-Yr Scotch,35.43,49.99,750.0,671.0,23773.530000000002,79.0,3854.21,3264.33,62.34,123880.97,-19919.320000000003,-516.8197892693964,0.0033230235476178756,0.16212190617043407
480.0,BACARDI USA INC,7978.0,M & R X Dry Vermouth,3.95,7.49,750.0,6009.0,23735.55,971.0,7272.79,5220.53,765.19,89286.27,-16462.76,-226.36099763639535,0.04090910048429466,0.30640916262736695
12546.0,JIM BEAM BRANDS COMPANY,1377.0,Jim Beam Honey,19.19,23.99,1750.0,1236.0,23718.84,0.0,0.0,0.0,0.0,123880.97,-23718.84,-inf,0.0,0.0
4950.0,LATITUDE BEVERAGE COMPANY,16320.0,Ninety+Cellars Lot 42 Pnt Gr,5.84,8.99,750.0,4060.0,23710.4,363.0,3915.37,1734.38,40.5,1610.0,-19795.030000000002,-505.57239801091606,0.015309737499156487,0.1651330217963425
3960.0,DIAGEO NORTH AMERICA INC,1532.0,Crown Royal Honey Limited,17.03,22.99,750.0,1391.0,23688.73,0.0,0.0,0.0,0.0,257032.07,-23688.73,-inf,0.0,0.0
12546.0,JIM BEAM BRANDS COMPANY,8103.0,Sauza Gold Tequila,0.77,0.99,50.0,30758.0,23683.66,5098.0,5047.02,962.28,266.86,123880.97,-18636.64,-369.2602763611001,0.21525389234603098,0.2131013534225707
9552.0,M S WALKER INC,4370.0,Ron Virgin White,7.96,12.99,1750.0,2973.0,23665.079999999998,687.0,8918.13,2771.86,1262.28,55551.82,-14746.949999999999,-165.35921768352785,0.029030115258431414,0.37684765908249623
2561.0,EDRINGTON AMERICAS,2945.0,The Macallan Rare Cask,213.17,299.99,750.0,111.0,23661.87,14.0,4149.860000000001,3549.88,11.05,9654.5,-19512.01,-470.184777317789,0.0005916692129573867,0.1753817428630958
9819.0,TREASURY WINE ESTATES,32649.0,Beringer Classic Wh Merlot,5.13,7.99,1500.0,4611.0,23654.43,499.0,6179.01,3709.02,111.4,14836.57,-17475.42,-282.8190923788762,0.021095414262782913,0.2612199913504574
3960.0,DIAGEO NORTH AMERICA INC,2862.0,Pinch 15-Yr by Haig & Haig,27.68,35.99,750.0,854.0,23638.72,121.0,4354.79,3922.9100000000003,95.48,257032.07,-19283.93,-442.8211234066396,0.005118720472174466,0.18422274979355904
12546.0,JIM BEAM BRANDS COMPANY,3910.0,Hornitos Plata Tequila,8.84,11.49,375.0,2673.0,23629.32,492.0,5776.08,4729.9800000000005,192.64000000000001,123880.97,-17853.239999999998,-309.08920929073,0.02082158944904043,0.24444546013173465
3664.0,WILLIAM GRANT & SONS INC,4149.0,Sailor Jerry Spiced Navy Rum,1.16,1.49,50.0,20370.0,23629.2,3914.0,5831.86,1378.25,204.44,30234.420000000002,-17797.34,-305.17433546072783,0.16564251011460396,0.24680734007075988
1392.0,CONSTELLATION BRANDS INC,37792.0,Blackstone Pnt Nr Monterey,4.63,7.99,750.0,5100.0,23613.0,249.0,2574.51,1339.71,27.68,79528.99,-21038.489999999998,-817.184240884673,0.010545038749841189,0.10902934824037608
9165.0,ULTRA BEVERAGE COMPANY LLP,46830.0,Pacific Rim Sweet Rsl,5.91,9.99,750.0,3989.0,23574.99,590.0,5710.5,3236.91,65.53,68054.7,-17864.49,-312.835828736538,0.02502652175038038,0.24222703806024942
6785.0,PALM BAY INTERNATIONAL INC,12203.0,Cavit Prosecco Lunetta,6.84,9.99,187.0,3446.0,23570.64,487.0,4865.13,1928.07,13.89,13605.41,-18705.51,-384.48119577483027,0.020661297274914895,0.2064063597763998
12546.0,JIM BEAM BRANDS COMPANY,661.0,Red Stag by Jim Beam,9.99,16.99,750.0,2357.0,23546.43,597.0,8630.03,6648.400000000001,470.68,123880.97,-14916.4,-172.84296810092198,0.02535416196850223,0.36651118662149634
2561.0,EDRINGTON AMERICAS,4270.0,Brugal Anejo Rum,12.97,19.99,750.0,1815.0,23540.55,273.0,5295.2699999999995,3575.1499999999996,215.23000000000002,9654.5,-18245.28,-344.5580678605624,0.01159701026526568,0.22494249284744833
8112.0,MOET HENNESSY USA INC,9388.0,Hennessy Privilege VSOP,17.14,25.99,375.0,1372.0,23516.08,190.0,4892.099999999999,3416.6699999999996,74.43,48347.26,-18623.980000000003,-380.69499805809374,0.008079577888831811,0.20803212099975843
660.0,SAZERAC NORTH AMERICA INC.,2149.0,Canadian Ltd Traveler,5.34,6.99,750.0,4401.0,23501.34,951.0,6760.49,5175.72,749.61,17932.33,-16740.85,-247.62776070965268,0.040465777696080306,0.2876640225621177
10754.0,PERFECTA WINES,12478.0,Commanderie Bargmn Prov Rose,10.96,16.99,750.0,2143.0,23487.280000000002,43.0,816.5699999999999,512.7299999999999,4.7700000000000005,28720.52,-22670.710000000003,-2776.333933404363,0.0018307781914295735,0.0347664778552476
3252.0,E & J GALLO WINERY,44037.0,Barefoot Pnt Grigio Cal,3.42,6.29,750.0,6862.0,23468.04,1430.0,8638.5,3289.33,159.71,61966.91,-14829.54,-171.66799791630493,0.060933933980000035,0.36809635572463656
516.0,BANFI PRODUCTS CORP,8232.0,Riunite Lambrusco,6.24,8.99,1500.0,3749.0,23393.76,662.0,5369.38,3343.88,147.67000000000002,8510.41,-18024.379999999997,-335.68829175808,0.028298144462454947,0.2295218895979099
480.0,BACARDI USA INC,4234.0,Bacardi Pineapple Fusion,7.99,11.99,750.0,2925.0,23370.75,357.0,4738.43,3743.19,281.6,89286.27,-18632.32,-393.2171626466994,0.015275504637206765,0.20275044660526514
5992.0,MCCORMICK DISTILLING CO,3663.0,Tarantula Azul Tequila,10.76,13.99,750.0,2170.0,23349.2,403.0,5637.97,4141.04,317.62,1567.85,-17711.23,-314.14196953868145,0.01725969198088157,0.2414630908125332
10000.0,MAJESTIC FINE WINES,6984.0,Kendall Jackson Vntrs RSV Me,10.96,16.99,750.0,2127.0,23311.920000000002,318.0,6176.82,3591.16,35.33,17587.59,-17135.100000000002,-277.409735106414,0.013641090051784665,0.2649640184077502
9165.0,ULTRA BEVERAGE COMPANY LLP,25291.0,Notre Dame Cousignac 13 Gigo,12.41,17.99,750.0,1876.0,23281.16,0.0,0.0,0.0,0.0,68054.7,-23281.16,-inf,0.0,0.0
4425.0,MARTIGNETTI COMPANIES,25036.0,Albola Pinot Grigio,7.53,10.99,750.0,3089.0,23260.17,409.0,4518.91,2530.71,45.440000000000005,144929.24,-18741.26,-414.72965825829675,0.017583706395954975,0.19427674002382614
4425.0,MARTIGNETTI COMPANIES,14838.0,Layer Cake Cab Svgn,7.71,14.99,750.0,3016.0,23253.36,610.0,9083.26,5026.05,67.82000000000001,144929.24,-14170.1,-156.0023603860288,0.02623276808168798,0.390621398369956
8673.0,STE MICHELLE WINE ESTATES,41143.0,Red Diamond Cab Svgn Wash,5.26,11.99,750.0,4416.0,23228.16,297.0,2919.39,1473.82,33.09,15919.7,-20308.77,-695.6511463011109,0.012786204331294428,0.12568322243346008
12546.0,JIM BEAM BRANDS COMPANY,4195.0,Calico Jack Spiced Rum No 94,8.65,10.99,750.0,2683.0,23207.95,636.0,6989.64,5637.87,501.45000000000005,123880.97,-16218.310000000001,-232.03355251486485,0.027404402370739336,0.3011743820544253
7153.0,PINE STATE TRADING CO,42948.0,Root 1 Cab Svgn,6.84,9.99,750.0,3387.0,23167.079999999998,374.0,4462.26,2945.53,41.44,15884.82,-18704.82,-419.178174288365,0.01614359686244447,0.19261210303585952
3960.0,DIAGEO NORTH AMERICA INC,4363.0,Capt Morgan Black Spiced Rum,23.73,32.99,1750.0,976.0,23160.48,139.0,4585.610000000001,4057.7700000000004,255.66,257032.07,-18574.87,-405.0686822472909,0.006001602730167942,0.1979928740682404
9552.0,M S WALKER INC,25577.0,Parducci 13 True Grit Cab Sv,9.45,13.99,750.0,2450.0,23152.5,0.0,0.0,0.0,0.0,55551.82,-23152.5,-inf,0.0,0.0
4950.0,LATITUDE BEVERAGE COMPANY,16877.0,Ninety+Cellars Lot 53 Cab Sv,6.16,8.99,750.0,3758.0,23149.28,319.0,3391.81,1892.22,35.47,1610.0,-19757.469999999998,-582.5052110819886,0.013780126206948986,0.14651902780561643
6785.0,PALM BAY INTERNATIONAL INC,6651.0,Rocca Delle Macie Chianti C,7.79,12.99,750.0,2970.0,23136.3,528.0,6814.72,3870.0,58.63,13605.41,-16321.579999999998,-239.50477789256195,0.022821280844387393,0.2945466647648933
4425.0,MARTIGNETTI COMPANIES,8781.0,Rodney Strong Cab Svgn,10.32,15.99,750.0,2241.0,23127.12,1827.0,31011.73,11845.019999999999,204.08,144929.24,7884.610000000001,25.424605463803534,0.07899816319541733,1.3409248535918006
1128.0,BROWN-FORMAN CORP,1867.0,Jack Daniels Tennessee Honey,2.15,2.99,50.0,10752.0,23116.8,1923.0,5749.77,2218.5800000000004,99.34,68601.68,-17367.03,-302.04738624327575,0.08318625415282392,0.24872689991694355
12546.0,JIM BEAM BRANDS COMPANY,8619.0,Canadian Club,4.4,6.99,375.0,5253.0,23113.2,1254.0,7592.46,5191.4400000000005,491.78000000000003,123880.97,-15520.740000000002,-204.42307236389786,0.054254711593375214,0.32849021338455947
9815.0,WINE GROUP INC,24002.0,Corbett Canyon Chard,4.63,6.99,1500.0,4990.0,23103.7,1383.0,9757.17,4032.3,310.08,27100.41,-13346.53,-136.7868962004352,0.0598605418179772,0.4223206672524314
4425.0,MARTIGNETTI COMPANIES,35375.0,Hess Allomi Cab Svgn,19.73,31.99,750.0,1170.0,23084.1,264.0,7935.36,4212.599999999999,29.400000000000002,144929.24,-15148.739999999998,-190.90173602709893,0.01143644326614423,0.34375869104708434
4425.0,MARTIGNETTI COMPANIES,14363.0,Educated Guess Cab Svgn Napa,13.51,20.99,750.0,1708.0,23075.08,327.0,6842.73,3538.31,36.36,144929.24,-16232.350000000002,-237.22037841621696,0.014171131801059843,0.29654198381977437
4692.0,KOBRAND CORPORATION,24665.0,Nardi Casale 08 Bosco Brunel,19.3,27.99,750.0,1195.0,23063.5,367.0,10272.33,3330.81,41.07,9139.38,-12791.17,-124.52062969160842,0.015912589156025756,0.4453933704771609
4692.0,KOBRAND CORPORATION,6681.0,Cakebread Svgn Bl,15.89,23.99,750.0,1451.0,23056.39,266.0,6381.34,3382.5899999999997,29.55,9139.38,-16675.05,-261.309536868432,0.011536931844057114,0.27677099493893015
2242.0,DELICATO VINEYARDS INC,25524.0,Z Alexander Brown Uncaged Ca,13.24,19.99,750.0,1739.0,23024.36,0.0,0.0,0.0,0.0,7982.65,-23024.36,-inf,0.0,0.0
12546.0,JIM BEAM BRANDS COMPANY,4343.0,Cruzan Blueberry Lemonade,6.47,8.99,750.0,3555.0,23000.85,390.0,3920.1,2826.19,307.36,123880.97,-19080.75,-486.7414096579169,0.01695589510822426,0.17043283183012803
9165.0,ULTRA BEVERAGE COMPANY LLP,3409.0,Crystal Head Vodka,32.14,44.99,750.0,715.0,22980.1,86.0,4263.14,3867.2200000000003,67.87,68054.7,-18716.96,-439.04164535999286,0.003742368397004365,0.18551442334889756
9552.0,M S WALKER INC,42579.0,Voga del Venezie Pnt Grigio,6.53,9.99,750.0,3518.0,22972.54,668.0,6707.32,3388.63,74.32000000000001,55551.82,-16265.220000000001,-242.49953781838354,0.029078195097277007,0.29197119691597007
7153.0,PINE STATE TRADING CO,22963.0,Phillipine de St-Cyrille CdP,16.55,24.99,750.0,1387.0,22954.85,228.0,5719.719999999999,3213.72,25.330000000000002,15884.82,-17235.129999999997,-301.32821187051115,0.009932541489053513,0.249172614937584
1392.0,CONSTELLATION BRANDS INC,15428.0,Ruffino Prosecco Sparkling,7.94,11.99,750.0,2890.0,22946.6,275.0,3728.25,2021.51,30.59,79528.99,-19218.35,-515.4791121840005,0.011984346264806116,0.16247505077004873
12546.0,JIM BEAM BRANDS COMPANY,1258.0,Jim Beam Black,17.03,22.99,750.0,1347.0,22939.41,304.0,6988.959999999999,5609.5599999999995,239.82000000000002,123880.97,-15950.45,-228.22351251116052,0.013252302478572902,0.30467043398239096
3252.0,E & J GALLO WINERY,8032.0,Ballatore Gran Spumante,5.26,7.99,750.0,4354.0,22902.04,762.0,6088.38,2612.73,84.94,61966.91,-16813.66,-276.1598323363522,0.03327214518881287,0.26584444005861485
3960.0,DIAGEO NORTH AMERICA INC,2772.0,Talisker Storm Scotch,46.15,62.99,750.0,496.0,22890.399999999998,70.0,4376.3,3812.3900000000003,55.21,257032.07,-18514.1,-423.0537211799922,0.003058050536469437,0.1911849508964457
9552.0,M S WALKER INC,46476.0,Tilia Malbec Mendoza,6.89,9.99,750.0,3322.0,22888.58,1522.0,15204.78,6033.96,169.99,55551.82,-7683.800000000001,-50.53542372859062,0.06649604300485219,0.6642954696184735
17035.0,PERNOD RICARD USA,5739.0,Malibu Rum,1.53,1.99,50.0,14943.0,22862.79,1876.0,3733.24,1375.09,97.09,123780.22,-19129.550000000003,-512.4114710010608,0.08205472735392312,0.163288907434307
12546.0,JIM BEAM BRANDS COMPANY,8823.0,Leroux Apricot Brandy,5.42,6.99,750.0,4208.0,22807.36,724.0,5743.76,3619.4300000000003,570.4300000000001,123880.97,-17063.6,-297.08065796621025,0.031744138734163006,0.2518380031709062
9165.0,ULTRA BEVERAGE COMPANY LLP,934.0,Tanteo Jalapeno Tequila,26.08,35.99,750.0,874.0,22793.92,119.0,4282.81,3706.9700000000003,93.88000000000001,68054.7,-18511.109999999997,-432.218800273652,0.0052206904297286295,0.1878926485659334
1392.0,CONSTELLATION BRANDS INC,2830.0,Serpent's Bite Cider Whiskey,10.44,15.99,750.0,2180.0,22759.2,253.0,3539.4700000000003,2825.98,199.47,79528.99,-19219.73,-543.0115243242632,0.011116383704172379,0.1555182080213716
17035.0,PERNOD RICARD USA,5776.0,Malibu Black,16.29,21.99,1750.0,1397.0,22757.129999999997,169.0,3868.31,3043.6699999999996,310.69,123780.22,-18888.819999999996,-488.2964395304408,0.007426243994739232,0.1699823308123652
9165.0,ULTRA BEVERAGE COMPANY LLP,34996.0,Carpineto Dogajolo Tuscan R,11.4,16.99,1500.0,1995.0,22743.0,455.0,7730.45,4536.33,101.65,68054.7,-15012.55,-194.20020826730655,0.020006155740227762,0.33990458602646967
9552.0,M S WALKER INC,47014.0,Juan Gil Jumilla Rd,8.16,13.99,750.0,2784.0,22717.44,331.0,4630.69,2266.38,36.85,55551.82,-18086.75,-390.5843405626376,0.01457030369619112,0.20383854870971377
6785.0,PALM BAY INTERNATIONAL INC,1817.0,Irishman Founders RSV Whisky,16.79,21.99,750.0,1353.0,22716.87,216.0,4767.839999999999,4215.09,170.41,13605.41,-17949.03,-376.4604097452935,0.009508352162952026,0.20988102674356104
7239.0,REMY COINTREAU USA INC,4254.0,Remy Martin 1738 Accord Royl,23.43,29.99,375.0,969.0,22703.670000000002,0.0,0.0,0.0,0.0,16978.67,-22703.670000000002,-inf,0.0,0.0
660.0,SAZERAC NORTH AMERICA INC.,4796.0,Caravella Limoncello,12.31,21.99,750.0,1844.0,22699.64,381.0,6454.19,4116.57,300.28000000000003,17932.33,-16245.45,-251.7039318644168,0.016784407153593625,0.28433005985998017
1392.0,CONSTELLATION BRANDS INC,6647.0,Estancia Chard,4.99,8.99,750.0,4546.0,22684.54,1253.0,12490.47,5894.09,139.55,79528.99,-10194.070000000002,-81.61478311064357,0.05523585666713982,0.5506159701717557
1128.0,BROWN-FORMAN CORP,3947.0,Herradura Anejo Tequila,34.84,45.99,750.0,651.0,22680.84,80.0,4024.2000000000003,3417.32,63.1,68601.68,-18656.64,-463.6111525272104,0.0035272062234026607,0.17742729105271235
4380.0,CHARLES JACQUIN ET CIE INC,5185.0,Irish Manor Irish Cream,14.61,19.99,1750.0,1552.0,22674.72,221.0,4208.79,3389.22,406.33,1675.39,-18465.93,-438.7467656975045,0.00974653711269643,0.18561596350473125
11567.0,CAMPARI AMERICA,3918.0,Cabo Wabo Anejo Tequila,33.07,42.99,750.0,685.0,22652.949999999997,98.0,4385.02,4207.06,77.39,20964.81,-18267.929999999997,-416.598555992903,0.004326147367119957,0.19357390538539135
9552.0,M S WALKER INC,4878.0,Allens Coffee Brandy,4.92,6.99,750.0,4604.0,22651.68,1005.0,6597.45,3909.07,791.62,55551.82,-16054.23,-243.33992678989608,0.04436757008751669,0.2912565425610816
10000.0,MAJESTIC FINE WINES,12110.0,La Crema Chardonnay Monterey,10.45,17.99,750.0,2167.0,22645.15,215.0,3789.85,1729.02,23.98,17587.59,-18855.300000000003,-497.52101006636155,0.009494306727930705,0.16735813187371246
90056.0,SWEET BABY VINEYARD,16669.0,Sweet Baby Vyds Blueberry,8.55,12.99,750.0,2645.0,22614.75,242.0,3143.58,2221.29,26.78,703.64,-19471.17,-619.3947664764377,0.010700980554726451,0.13900573740589658
8352.0,LUXCO INC,2847.0,The Quiet Man Irish Whiskey,28.56,39.99,750.0,791.0,22590.960000000003,0.0,0.0,0.0,0.0,10261.6,-22590.960000000003,-inf,0.0,0.0
7245.0,PROXIMO SPIRITS INC.,8327.0,Jose Cuervo Silver w/Marg Mx,10.94,16.99,750.0,2064.0,22580.16,12.0,203.88,118.92999999999999,9.46,38994.78,-22376.28,-10975.220718069453,0.0005314399897963522,0.009029165426640024
3252.0,E & J GALLO WINERY,17876.0,Darkhorse Cab Svgn,5.33,7.99,750.0,4234.0,22567.22,1137.0,9084.63,3643.44,126.98,61966.91,-13482.590000000002,-148.41099747595666,0.05038281188378542,0.40255866695144543
9165.0,ULTRA BEVERAGE COMPANY LLP,24378.0,Napa Highlands Meritage,6.84,9.99,750.0,3298.0,22558.32,1335.0,13336.65,2247.75,149.97,68054.7,-9221.67,-69.14532510038129,0.059179938931622565,0.5912075899269095
3252.0,E & J GALLO WINERY,6529.0,W Hill Cab Svgn Napa,23.17,34.99,750.0,973.0,22544.41,153.0,5353.47,3638.96,16.93,61966.91,-17190.94,-321.11770496519074,0.006786604750357184,0.23746330021499787
2000.0,SOUTHERN WINE & SPIRITS NE,11488.0,C K Mondavi Cab Svgn,7.53,10.99,1500.0,2992.0,22529.76,893.0,9836.07,5767.77,199.65,19016.59,-12693.689999999999,-129.05245692639437,0.039636463060414316,0.436581215245968
516.0,BANFI PRODUCTS CORP,6234.0,C Y Toro Front Cab/Merlot,4.54,7.99,1500.0,4958.0,22509.32,1552.0,12673.48,5451.35,347.95,8510.41,-9835.84,-77.60962261352053,0.06894921747969286,0.5630325571807588
10754.0,PERFECTA WINES,24928.0,Rive Droite Rive Gauche CDR,6.16,8.99,750.0,3653.0,22502.48,221.0,1986.79,764.15,24.68,28720.52,-20515.69,-1032.6048550677224,0.009821139714378148,0.08829204603225956
8004.0,SAZERAC CO INC,2957.0,Glenfarclas 12-Yr Scotch,25.89,35.99,750.0,869.0,22498.41,200.0,7230.0,5170.570000000001,157.67000000000002,50293.62,-15268.41,-211.18132780082988,0.00888951708142931,0.32135604249366956
17035.0,PERNOD RICARD USA,2041.0,Redbreast 15 Yr Old Irish,61.14,84.99,750.0,367.0,22438.379999999997,63.0,5669.37,3869.5699999999997,49.69,123780.22,-16769.01,-295.7826001830891,0.002807689325165186,0.2526639623716151
2561.0,EDRINGTON AMERICAS,2532.0,The Macallan 12 Yr Old,96.89,134.99,1750.0,231.0,22381.59,41.0,5534.59,3779.7200000000003,75.36,9654.5,-16847.0,-304.39472481249743,0.0018318627050178293,0.2472831465503568
3252.0,E & J GALLO WINERY,8361.0,Carlo Rossi Chablis Calif,10.06,14.99,4000.0,2223.0,22363.38,383.0,5741.17,4167.22,229.79999999999998,61966.91,-16622.21,-289.5265250811246,0.017126212585038575,0.25672192664972826
8673.0,STE MICHELLE WINE ESTATES,13458.0,Ch Ste Michelle Harvest Rsl,5.99,8.99,750.0,3733.0,22360.67,569.0,6519.31,3659.8,63.27,15919.7,-15841.359999999997,-242.99135951504064,0.025446464707900077,0.2915525339804219
4425.0,MARTIGNETTI COMPANIES,36648.0,Groth Cab Svgn Napa,39.18,59.99,750.0,569.0,22293.420000000002,174.0,10416.26,5567.070000000001,19.37,144929.24,-11877.160000000002,-114.02518754332172,0.007804993581065623,0.46723472665925636
9165.0,ULTRA BEVERAGE COMPANY LLP,2474.0,The Glenrothes Triple Pack,29.1,38.99,300.0,766.0,22290.6,8.0,311.92,311.92,2.56,68054.7,-21978.68,-7046.2554501154145,0.0003588956779987977,0.013993342485173125
1590.0,DIAGEO CHATEAU ESTATE WINES,25202.0,Rosenblum R Sauret Zinfandel,8.16,11.99,750.0,2728.0,22260.48,0.0,0.0,0.0,0.0,7259.75,-22260.48,-inf,0.0,0.0
9552.0,M S WALKER INC,31356.0,Justin Isosceles Paso Roble,54.41,79.99,750.0,409.0,22253.69,65.0,5199.349999999999,1679.79,7.260000000000001,55551.82,-17054.34,-328.0090780578342,0.002920863910659311,0.23363990421363826
3924.0,HEAVEN HILL DISTILLERIES,3363.0,Lunazul Reposado Tequila,9.69,13.99,750.0,2294.0,22228.86,151.0,2418.49,1800.8799999999999,119.06,14069.87,-19810.370000000003,-819.1214352757302,0.006792970939580347,0.10879955157394484
480.0,BACARDI USA INC,8653.0,M & R Extra Dry Vermouth,3.53,5.29,375.0,6292.0,22210.76,1078.0,5702.62,3999.2400000000002,62.26,89286.27,-16508.14,-289.483430423209,0.048535034370728425,0.25675033182115337
1485.0,CASTLE BRANDS CORP.,3134.0,Jefferson's Ocean Aged Cask,73.52,99.99,750.0,302.0,22203.04,0.0,0.0,0.0,0.0,8497.59,-22203.04,-inf,0.0,0.0
10754.0,PERFECTA WINES,37313.0,Salmon Run NY Rsl,6.75,11.99,750.0,3289.0,22200.75,365.0,4312.35,2917.53,40.39,28720.52,-17888.4,-414.8179067097986,0.016440886006103397,0.1942434377216986
3924.0,HEAVEN HILL DISTILLERIES,5149.0,Hpnotiq Liqueur,23.19,34.99,1750.0,957.0,22192.829999999998,126.0,4198.74,3274.03,231.66,14069.87,-17994.089999999997,-428.55928207033537,0.005677509357752031,0.18919353683149018
1392.0,CONSTELLATION BRANDS INC,8123.0,Mouton Cadet Red Brdx,6.53,9.99,750.0,3383.0,22090.99,597.0,6657.03,3556.82,66.41,79528.99,-15433.960000000003,-231.84453126995078,0.027024592379064946,0.3013459333420548
8892.0,TRINCHERO FAMILY ESTATES,3963.0,Menage A Trois Vodka,11.36,14.99,750.0,1944.0,22083.84,0.0,0.0,0.0,0.0,11595.97,-22083.84,-inf,0.0,0.0
1392.0,CONSTELLATION BRANDS INC,25021.0,Mark West Black Pnt Nr,7.28,13.99,750.0,3032.0,22072.96,600.0,6612.0,2086.11,67.24000000000001,79528.99,-15460.96,-233.8318209316394,0.0271825799530285,0.2995520310823741
9206.0,PHILLIPS PRODUCTS CO.,2680.0,Tomatin Scotch 14Yr Portwood,43.79,59.99,750.0,504.0,22070.16,6.0,359.94,59.99,4.72,2211.83,-21710.22,-6031.621936989499,0.00027186028556204397,0.016308898530867016
9165.0,ULTRA BEVERAGE COMPANY LLP,41530.0,Septima Malbec Mendoza,5.84,9.99,750.0,3773.0,22034.32,388.0,3875.12,2076.92,43.160000000000004,68054.7,-18159.2,-468.61000433534963,0.01760889376209477,0.17586746493651723
9625.0,WESTERN SPIRITS BEVERAGE CO,2975.0,Bird Dog Blackberry Whiskey,11.32,14.99,750.0,1946.0,22028.72,449.0,6730.51,5096.6,354.05,1933.19,-15298.210000000001,-227.29644558881867,0.020382482504657556,0.30553341274481677
